都道府県,年,月,日,日較差_hPa,最高気圧_hPa,最低気圧_hPa,平均気圧_hPa,観測時間数
佐賀県,2024,3,10,4.300000000000182,1030.4,1026.1,1028.2125,24
佐賀県,2024,4,1,7.0,1016.7,1009.7,1013.8833333333336,24
佐賀県,2024,4,2,6.2000000000000455,1018.6,1012.4,1015.5333333333334,24
佐賀県,2024,4,3,9.600000000000025,1011.1,1001.5,1005.9500000000002,24
佐賀県,2024,4,4,9.600000000000025,1017.0,1007.4,1012.5416666666666,24
佐賀県,2024,4,5,3.699999999999932,1018.9,1015.2,1016.6333333333332,24
佐賀県,2024,4,6,3.0,1019.1,1016.1,1017.6041666666666,24
佐賀県,2024,4,7,3.1000000000000227,1017.5,1014.4,1016.245833333333,24
佐賀県,2024,4,8,4.600000000000023,1015.9,1011.3,1013.6083333333332,24
佐賀県,2024,4,9,12.100000000000025,1024.2,1012.1,1018.1875,24
佐賀県,2024,4,10,4.2999999999999545,1026.1,1021.8,1024.1208333333334,24
佐賀県,2024,5,1,8.399999999999977,1014.4,1006.0,1008.7833333333334,24
佐賀県,2024,5,2,3.699999999999932,1017.8,1014.1,1016.1958333333336,24
佐賀県,2024,5,3,4.0,1019.0,1015.0,1017.4083333333332,24
佐賀県,2024,5,4,2.8999999999999773,1018.6,1015.7,1017.4541666666664,24
佐賀県,2024,5,5,5.300000000000068,1018.1,1012.8,1016.0083333333332,24
佐賀県,2024,5,6,2.7999999999999545,1012.3,1009.5,1011.1083333333336,24
佐賀県,2024,5,7,2.5,1013.3,1010.8,1012.058333333333,24
佐賀県,2024,5,8,4.800000000000068,1017.1,1012.3,1014.0458333333332,24
佐賀県,2024,5,9,4.2000000000000455,1021.0,1016.8,1018.5666666666664,24
佐賀県,2024,5,10,3.0,1021.8,1018.8,1020.6666666666664,24
佐賀県,2024,6,1,4.2000000000000455,1012.6,1008.4,1010.4583333333334,24
佐賀県,2024,6,2,2.700000000000045,1010.6,1007.9,1009.4166666666666,24
佐賀県,2024,6,3,3.5,1012.2,1008.7,1010.0791666666664,24
佐賀県,2024,6,4,5.0,1017.0,1012.0,1013.9625,24
佐賀県,2024,6,5,3.3999999999999773,1019.0,1015.6,1017.3375,24
佐賀県,2024,6,6,3.200000000000045,1018.7,1015.5,1017.1,24
佐賀県,2024,6,7,4.100000000000023,1015.9,1011.8,1014.2416666666668,24
佐賀県,2024,6,8,5.199999999999932,1013.8,1008.6,1011.0499999999998,24
佐賀県,2024,6,9,3.1000000000000227,1008.5,1005.4,1006.6041666666664,24
佐賀県,2024,6,10,2.700000000000045,1010.7,1008.0,1009.1916666666668,24
佐賀県,2024,7,1,4.600000000000023,1009.4,1004.8,1006.3833333333332,24
佐賀県,2024,7,2,5.600000000000023,1013.5,1007.9,1010.2999999999998,24
佐賀県,2024,7,3,2.199999999999932,1014.9,1012.7,1013.8333333333334,24
佐賀県,2024,7,4,3.800000000000068,1014.2,1010.4,1012.1583333333332,24
佐賀県,2024,7,5,2.6000000000000227,1011.0,1008.4,1009.4208333333336,24
佐賀県,2024,7,6,2.1000000000000227,1011.7,1009.6,1010.6583333333334,24
佐賀県,2024,7,7,1.7000000000000457,1011.1,1009.4,1010.4458333333332,24
佐賀県,2024,7,8,2.1000000000000227,1010.1,1008.0,1009.125,24
佐賀県,2024,7,9,2.5,1010.0,1007.5,1009.075,24
佐賀県,2024,7,10,5.600000000000023,1008.6,1003.0,1005.325,24
佐賀県,2024,8,1,3.7000000000000455,1008.7,1005.0,1006.9083333333332,24
佐賀県,2024,8,2,3.0,1008.0,1005.0,1006.5041666666668,24
佐賀県,2024,8,3,2.8999999999999773,1009.0,1006.1,1007.6916666666664,24
佐賀県,2024,8,4,3.5,1008.8,1005.3,1007.5958333333332,24
佐賀県,2024,8,5,3.200000000000045,1008.0,1004.8,1006.9708333333332,24
佐賀県,2024,8,6,3.200000000000045,1008.1,1004.9,1006.5833333333334,24
佐賀県,2024,8,7,4.100000000000023,1007.1,1003.0,1005.2875,24
佐賀県,2024,8,8,3.300000000000068,1005.6,1002.3,1004.2249999999998,24
佐賀県,2024,8,9,2.7999999999999545,1004.8,1002.0,1003.5499999999998,24
佐賀県,2024,8,10,2.699999999999932,1003.9,1001.2,1002.6875,24
佐賀県,2024,9,1,2.5,1008.2,1005.7,1007.0833333333334,24
佐賀県,2024,9,2,2.5,1010.7,1008.2,1009.129166666667,24
佐賀県,2024,9,3,3.7000000000000455,1011.5,1007.8,1009.7958333333332,24
佐賀県,2024,9,4,3.699999999999932,1009.8,1006.1,1008.3916666666664,24
佐賀県,2024,9,5,3.3999999999999773,1010.0,1006.6,1008.5500000000002,24
佐賀県,2024,9,6,3.7000000000000455,1013.7,1010.0,1011.3583333333332,24
佐賀県,2024,9,7,2.8999999999999773,1015.1,1012.2,1013.7666666666668,24
佐賀県,2024,9,8,4.599999999999909,1014.8,1010.2,1012.825,24
佐賀県,2024,9,9,3.400000000000091,1012.7,1009.3,1011.4333333333334,24
佐賀県,2024,9,10,3.899999999999977,1014.9,1011.0,1012.4833333333336,24
佐賀県,2024,10,1,3.899999999999977,1012.8,1008.9,1010.9416666666666,24
佐賀県,2024,10,2,5.600000000000023,1015.5,1009.9,1013.0625,24
佐賀県,2024,10,3,3.300000000000068,1017.6,1014.3,1015.2666666666664,24
佐賀県,2024,10,4,4.0,1021.8,1017.8,1019.925,24
佐賀県,2024,10,5,2.400000000000091,1020.2,1017.8,1019.1166666666664,24
佐賀県,2024,10,6,3.699999999999932,1018.3,1014.6,1016.7875,24
佐賀県,2024,10,7,2.800000000000068,1015.7,1012.9,1014.225,24
佐賀県,2024,10,8,1.8000000000000682,1013.7,1011.9,1012.7458333333332,24
佐賀県,2024,10,9,2.8999999999999773,1014.5,1011.6,1013.1458333333331,24
佐賀県,2024,10,10,3.6000000000000227,1014.5,1010.9,1012.7625000000004,24
佐賀県,2024,11,1,11.699999999999932,1021.3,1009.6,1016.6999999999998,24
佐賀県,2024,11,2,14.700000000000044,1019.0,1004.3,1010.7708333333334,24
佐賀県,2024,11,3,2.6000000000000227,1021.4,1018.8,1020.0916666666668,24
佐賀県,2024,11,4,3.699999999999932,1021.8,1018.1,1019.9541666666664,24
佐賀県,2024,11,5,4.0,1019.0,1015.0,1017.5541666666668,24
佐賀県,2024,11,6,7.199999999999932,1026.1,1018.9,1022.0875,24
佐賀県,2024,11,7,2.7999999999999545,1028.3,1025.5,1026.85,24
佐賀県,2024,11,8,3.899999999999977,1027.8,1023.9,1026.0291666666665,24
佐賀県,2024,11,9,2.200000000000045,1025.2,1023.0,1024.0708333333332,24
佐賀県,2024,11,10,4.5,1022.7,1018.2,1020.6166666666668,24
佐賀県,2024,12,1,3.1000000000000227,1019.7,1016.6,1018.1666666666666,24
佐賀県,2024,12,2,2.300000000000068,1019.6,1017.3,1018.5124999999998,24
佐賀県,2024,12,3,2.2999999999999545,1020.5,1018.2,1019.6,24
佐賀県,2024,12,4,2.7999999999999545,1021.4,1018.6,1019.8166666666668,24
佐賀県,2024,12,5,2.2999999999999545,1019.4,1017.1,1018.2041666666668,24
佐賀県,2024,12,6,3.0,1021.7,1018.7,1019.9125000000004,24
佐賀県,2024,12,7,3.300000000000068,1024.4,1021.1,1022.3166666666666,24
佐賀県,2024,12,8,3.200000000000045,1024.2,1021.0,1022.7333333333336,24
佐賀県,2024,12,9,3.899999999999977,1025.8,1021.9,1023.675,24
佐賀県,2024,12,10,3.899999999999977,1023.5,1019.6,1021.6875,24
大分県,2024,1,1,5.199999999999932,1026.6,1021.4,1024.775,24
大分県,2024,1,2,5.300000000000068,1024.7,1019.4,1021.9708333333332,24
大分県,2024,1,3,5.5,1019.3,1013.8,1016.65,24
大分県,2024,1,4,5.2999999999999545,1024.0,1018.7,1021.7625000000002,24
大分県,2024,1,5,4.699999999999932,1025.8,1021.1,1023.1416666666664,24
大分県,2024,1,6,4.2999999999999545,1020.8,1016.5,1019.0833333333336,24
大分県,2024,1,7,5.300000000000068,1024.2,1018.9,1021.0541666666668,24
大分県,2024,1,8,3.200000000000045,1027.5,1024.3,1025.225,24
大分県,2024,1,9,6.900000000000091,1024.4,1017.5,1021.275,24
大分県,2024,1,10,4.5,1016.8,1012.3,1014.2666666666668,24
大分県,2024,2,1,2.700000000000045,1022.6,1019.9,1021.0416666666664,24
大分県,2024,2,2,5.5,1028.0,1022.5,1025.133333333333,24
大分県,2024,2,3,5.2999999999999545,1029.3,1024.0,1026.7458333333334,24
大分県,2024,2,4,4.199999999999932,1025.3,1021.1,1023.8333333333334,24
大分県,2024,2,5,9.600000000000025,1020.4,1010.8,1015.5083333333332,24
大分県,2024,2,6,3.400000000000091,1024.2,1020.8,1021.9583333333336,24
大分県,2024,2,7,3.200000000000045,1021.0,1017.8,1019.5333333333332,24
大分県,2024,2,8,2.699999999999932,1020.3,1017.6,1019.025,24
大分県,2024,2,9,3.0,1021.4,1018.4,1019.8916666666668,24
大分県,2024,2,10,3.7999999999999545,1024.5,1020.7,1022.3916666666668,24
大分県,2024,3,1,6.2000000000000455,1019.6,1013.4,1016.0708333333332,24
大分県,2024,3,2,3.099999999999909,1022.3,1019.2,1020.8208333333332,24
大分県,2024,3,3,3.2999999999999545,1022.8,1019.5,1021.3583333333336,24
大分県,2024,3,4,4.500000000000114,1024.4,1019.9,1022.1791666666668,24
大分県,2024,3,5,13.800000000000068,1019.7,1005.9,1011.0791666666668,24
大分県,2024,3,6,9.299999999999956,1015.4,1006.1,1010.0916666666668,24
大分県,2024,3,7,4.2999999999999545,1018.0,1013.7,1015.6916666666666,24
大分県,2024,3,8,4.600000000000023,1017.0,1012.4,1014.5791666666664,24
大分県,2024,3,9,9.0,1026.2,1017.2,1021.2083333333334,24
大分県,2024,3,10,4.400000000000091,1030.7,1026.3,1028.6916666666668,24
大分県,2024,4,1,8.0,1017.3,1009.3,1013.4125,24
大分県,2024,4,2,4.800000000000068,1019.2,1014.4,1016.6416666666668,24
大分県,2024,4,3,13.299999999999956,1013.5,1000.2,1006.6541666666668,24
大分県,2024,4,4,10.600000000000025,1017.4,1006.8,1012.2041666666668,24
大分県,2024,4,5,3.5,1020.0,1016.5,1017.925,24
大分県,2024,4,6,3.5,1020.7,1017.2,1018.8333333333331,24
大分県,2024,4,7,3.0,1018.5,1015.5,1017.1791666666668,24
大分県,2024,4,8,4.699999999999932,1016.4,1011.7,1014.5708333333332,24
大分県,2024,4,9,13.499999999999886,1024.1,1010.6,1017.5333333333332,24
大分県,2024,4,10,3.300000000000182,1027.4,1024.1,1025.7291666666667,24
大分県,2024,5,1,8.100000000000023,1014.1,1006.0,1008.65,24
大分県,2024,5,2,4.899999999999977,1019.1,1014.2,1017.0499999999996,24
大分県,2024,5,3,3.199999999999932,1020.3,1017.1,1018.8833333333332,24
大分県,2024,5,4,2.3999999999999773,1020.6,1018.2,1019.3708333333328,24
大分県,2024,5,5,4.600000000000023,1020.4,1015.8,1018.4958333333336,24
大分県,2024,5,6,5.2000000000000455,1015.0,1009.8,1012.1333333333332,24
大分県,2024,5,7,3.3999999999999773,1012.6,1009.2,1010.7208333333334,24
大分県,2024,5,8,4.2000000000000455,1016.2,1012.0,1013.5958333333332,24
大分県,2024,5,9,4.5,1020.5,1016.0,1018.3958333333334,24
大分県,2024,5,10,3.0,1022.1,1019.1,1020.8375,24
大分県,2024,6,1,3.5,1012.0,1008.5,1010.0541666666668,24
大分県,2024,6,2,3.200000000000045,1010.2,1007.0,1008.8541666666666,24
大分県,2024,6,3,3.3999999999999773,1011.8,1008.4,1009.9249999999998,24
大分県,2024,6,4,5.399999999999977,1017.0,1011.6,1013.7958333333336,24
大分県,2024,6,5,2.199999999999932,1019.4,1017.2,1018.3666666666672,24
大分県,2024,6,6,3.0,1019.6,1016.6,1018.0833333333331,24
大分県,2024,6,7,3.3999999999999773,1016.8,1013.4,1015.375,24
大分県,2024,6,8,5.0,1015.2,1010.2,1012.65,24
大分県,2024,6,9,2.3999999999999773,1009.9,1007.5,1008.5166666666668,24
大分県,2024,6,10,1.8000000000000682,1010.6,1008.8,1009.6958333333332,24
大分県,2024,7,1,3.899999999999977,1008.4,1004.5,1006.1875,24
大分県,2024,7,2,5.0,1013.7,1008.7,1010.8625000000002,24
大分県,2024,7,3,3.3999999999999773,1015.4,1012.0,1013.475,24
大分県,2024,7,4,3.6000000000000227,1013.0,1009.4,1011.0833333333334,24
大分県,2024,7,5,3.0,1009.7,1006.7,1008.3250000000002,24
大分県,2024,7,6,2.3999999999999773,1010.5,1008.1,1009.6124999999996,24
大分県,2024,7,7,2.300000000000068,1010.7,1008.4,1009.7083333333334,24
大分県,2024,7,8,2.6000000000000227,1009.4,1006.8,1008.3416666666668,24
大分県,2024,7,9,3.1000000000000227,1009.5,1006.4,1008.291666666667,24
大分県,2024,7,10,5.400000000000091,1008.2,1002.8,1005.0375000000004,24
大分県,2024,8,1,3.3999999999999773,1008.5,1005.1,1006.6666666666666,24
大分県,2024,8,2,2.6000000000000227,1007.7,1005.1,1006.4458333333332,24
大分県,2024,8,3,2.3999999999999773,1008.9,1006.5,1007.7874999999998,24
大分県,2024,8,4,2.3999999999999773,1008.8,1006.4,1007.85,24
大分県,2024,8,5,3.1000000000000227,1008.5,1005.4,1007.2166666666666,24
大分県,2024,8,6,2.300000000000068,1007.6,1005.3,1006.5708333333332,24
大分県,2024,8,7,3.3999999999999773,1006.9,1003.5,1005.275,24
大分県,2024,8,8,2.3999999999999773,1005.3,1002.9,1004.2041666666668,24
大分県,2024,8,9,2.0,1004.4,1002.4,1003.4333333333334,24
大分県,2024,8,10,2.6000000000000227,1004.0,1001.4,1002.7458333333336,24
大分県,2024,9,1,2.200000000000045,1008.1,1005.9,1007.1791666666664,24
大分県,2024,9,2,2.3999999999999773,1010.4,1008.0,1009.1,24
大分県,2024,9,3,3.1000000000000227,1011.5,1008.4,1009.9708333333336,24
大分県,2024,9,4,3.0,1010.4,1007.4,1009.1,24
大分県,2024,9,5,2.700000000000045,1010.0,1007.3,1008.9625,24
大分県,2024,9,6,3.899999999999977,1014.0,1010.1,1011.7333333333336,24
大分県,2024,9,7,2.2999999999999545,1015.3,1013.0,1014.2041666666668,24
大分県,2024,9,8,3.599999999999909,1015.3,1011.7,1013.5416666666666,24
大分県,2024,9,9,2.5,1014.0,1011.5,1012.8624999999996,24
大分県,2024,9,10,3.6000000000000227,1016.2,1012.6,1014.125,24
大分県,2024,10,1,4.100000000000023,1012.6,1008.5,1010.725,24
大分県,2024,10,2,4.800000000000068,1015.1,1010.3,1012.8500000000004,24
大分県,2024,10,3,3.5,1017.2,1013.7,1015.2583333333336,24
大分県,2024,10,4,5.699999999999932,1022.9,1017.2,1020.475,24
大分県,2024,10,5,2.1000000000000227,1021.4,1019.3,1020.2291666666664,24
大分県,2024,10,6,4.199999999999932,1019.4,1015.2,1017.4875,24
大分県,2024,10,7,3.1000000000000227,1015.4,1012.3,1013.8583333333332,24
大分県,2024,10,8,2.2999999999999545,1013.5,1011.2,1012.2458333333334,24
大分県,2024,10,9,3.300000000000068,1014.7,1011.4,1012.9625,24
大分県,2024,10,10,3.099999999999909,1014.3,1011.2,1012.7041666666668,24
大分県,2024,11,1,9.5,1021.8,1012.3,1018.2833333333332,24
大分県,2024,11,2,12.600000000000025,1017.7,1005.1,1010.3624999999998,24
大分県,2024,11,3,3.6000000000000227,1021.9,1018.3,1020.675,24
大分県,2024,11,4,3.899999999999977,1021.9,1018.0,1019.8583333333336,24
大分県,2024,11,5,4.100000000000023,1018.7,1014.6,1016.9125,24
大分県,2024,11,6,8.400000000000091,1025.4,1017.0,1020.7375000000002,24
大分県,2024,11,7,4.0,1029.0,1025.0,1027.3166666666666,24
大分県,2024,11,8,3.1000000000001364,1029.4,1026.3,1027.8625,24
大分県,2024,11,9,1.7999999999999543,1026.3,1024.5,1025.375,24
大分県,2024,11,10,4.7999999999999545,1024.1,1019.3,1021.6041666666664,24
大分県,2024,12,1,2.8999999999999773,1019.4,1016.5,1017.9874999999998,24
大分県,2024,12,2,2.3999999999999773,1019.3,1016.9,1018.3000000000002,24
大分県,2024,12,3,2.6000000000000227,1019.6,1017.0,1018.7,24
大分県,2024,12,4,2.800000000000068,1020.6,1017.8,1019.0875000000002,24
大分県,2024,12,5,2.5,1018.1,1015.6,1017.0166666666664,24
大分県,2024,12,6,3.3999999999999773,1020.6,1017.2,1018.833333333333,24
大分県,2024,12,7,3.6000000000000227,1023.4,1019.8,1021.3208333333332,24
大分県,2024,12,8,4.399999999999977,1023.5,1019.1,1021.4125,24
大分県,2024,12,9,4.000000000000114,1024.9,1020.9,1022.8000000000002,24
大分県,2024,12,10,3.6000000000000227,1022.7,1019.1,1021.2791666666668,24
ハワイ,2024,1,1,4.600000000000023,1022.1,1017.5,1020.0203125000002,64
ハワイ,2024,1,2,4.400000000000091,1022.2,1017.8,1020.6515625000004,64
ハワイ,2024,1,3,8.200000000000045,1022.2,1014.0,1019.4546875,64
ハワイ,2024,1,4,6.2999999999999545,1020.0,1013.7,1017.446875,64
ハワイ,2024,1,5,6.2999999999999545,1020.0,1013.7,1017.2375,64
ハワイ,2024,1,6,5.900000000000091,1019.2,1013.3,1017.0328125,64
ハワイ,2024,1,7,9.899999999999975,1018.0,1008.1,1014.0555555555557,63
ハワイ,2024,1,8,6.2000000000000455,1013.5,1007.3,1010.022950819672,61
ハワイ,2024,1,9,4.900000000000091,1012.2,1007.3,1009.4677419354838,62
ハワイ,2024,1,10,6.0,1013.3,1007.3,1011.0578125,64
ハワイ,2024,2,1,7.600000000000023,1020.9,1013.3,1016.8285714285716,63
ハワイ,2024,2,2,7.600000000000023,1023.5,1015.9,1019.9698412698416,63
ハワイ,2024,2,3,4.7000000000000455,1023.5,1018.8,1021.2093750000004,64
ハワイ,2024,2,4,3.699999999999932,1021.9,1018.2,1020.390625,64
ハワイ,2024,2,5,3.899999999999977,1022.1,1018.2,1019.9499999999998,64
ハワイ,2024,2,6,5.899999999999977,1024.3,1018.4,1020.9765625,64
ハワイ,2024,2,7,5.5,1024.3,1018.8,1021.5109375,64
ハワイ,2024,2,8,4.600000000000023,1022.1,1017.5,1020.1890625000002,64
ハワイ,2024,2,9,3.800000000000068,1020.6,1016.8,1018.6750000000004,64
ハワイ,2024,2,10,3.5,1019.5,1016.0,1017.86875,64
ハワイ,2024,3,1,3.7999999999999545,1021.5,1017.7,1019.7698412698408,63
ハワイ,2024,3,2,3.7000000000000455,1021.5,1017.8,1019.721875,64
ハワイ,2024,3,3,3.3999999999999773,1020.6,1017.2,1019.2453124999996,64
ハワイ,2024,3,4,4.899999999999977,1022.1,1017.2,1019.5492063492062,63
ハワイ,2024,3,5,3.7000000000000455,1022.1,1018.4,1020.0444444444444,63
ハワイ,2024,3,6,3.5,1021.9,1018.4,1020.1523809523812,63
ハワイ,2024,3,7,5.399999999999977,1023.8,1018.4,1020.9809523809524,63
ハワイ,2024,3,8,4.800000000000068,1024.2,1019.4,1022.1937499999998,64
ハワイ,2024,3,9,4.7000000000000455,1024.2,1019.5,1021.8734375,64
ハワイ,2024,3,10,5.400000000000091,1022.2,1016.8,1020.0484375000004,64
ハワイ,2024,4,1,4.5,1020.2,1015.7,1018.129411764706,51
ハワイ,2024,4,2,4.699999999999932,1021.3,1016.6,1019.0017241379304,58
ハワイ,2024,4,3,4.5,1021.7,1017.2,1019.8765625,64
ハワイ,2024,4,4,3.7000000000000455,1021.7,1018.0,1019.9281249999998,64
ハワイ,2024,4,5,4.2999999999999545,1022.3,1018.0,1020.1796875,64
ハワイ,2024,4,6,3.599999999999909,1022.3,1018.7,1020.3656250000004,64
ハワイ,2024,4,7,3.5,1021.3,1017.8,1019.5890625,64
ハワイ,2024,4,8,5.100000000000023,1020.9,1015.8,1018.2375000000002,64
ハワイ,2024,4,9,5.399999999999977,1018.8,1013.4,1016.3375,64
ハワイ,2024,4,10,4.600000000000023,1016.9,1012.3,1014.6546875000004,64
ハワイ,2024,5,1,4.100000000000023,1017.5,1013.4,1016.0800000000004,55
ハワイ,2024,5,2,2.7999999999999545,1017.5,1014.7,1016.2624999999996,64
ハワイ,2024,5,3,3.1000000000000227,1017.7,1014.6,1016.3171874999996,64
ハワイ,2024,5,4,4.399999999999977,1019.0,1014.6,1016.9859375,64
ハワイ,2024,5,5,3.0,1019.3,1016.3,1017.7046875,64
ハワイ,2024,5,6,3.3999999999999773,1019.3,1015.9,1017.5253968253968,63
ハワイ,2024,5,8,4.0,1017.4,1013.4,1015.132786885246,61
ハワイ,2024,5,9,3.0,1016.0,1013.0,1014.4749999999996,64
ハワイ,2024,5,10,3.1000000000000227,1015.7,1012.6,1014.068253968254,63
ハワイ,2024,6,1,2.7999999999999545,1020.3,1017.5,1018.8109375,64
ハワイ,2024,6,2,2.7999999999999545,1020.3,1017.5,1018.931746031746,63
ハワイ,2024,6,3,2.200000000000045,1020.1,1017.9,1018.95873015873,63
ハワイ,2024,6,4,2.200000000000045,1020.1,1017.9,1018.8875000000002,64
ハワイ,2024,6,5,3.699999999999932,1019.8,1016.1,1018.3171875,64
ハワイ,2024,6,6,3.0,1019.1,1016.1,1017.540625,64
ハワイ,2024,6,7,4.7000000000000455,1020.6,1015.9,1017.940625,64
ハワイ,2024,6,8,4.7000000000000455,1020.6,1015.9,1018.6921875000004,64
ハワイ,2024,6,9,3.200000000000045,1021.1,1017.9,1019.1,64
ハワイ,2024,6,10,3.5,1021.1,1017.6,1019.35625,64
ハワイ,2024,7,1,3.199999999999932,1019.4,1016.2,1017.678125,64
ハワイ,2024,7,2,2.699999999999932,1018.3,1015.6,1017.1375000000004,64
ハワイ,2024,7,3,3.3999999999999773,1018.3,1014.9,1016.498412698413,63
ハワイ,2024,7,4,3.0,1016.9,1013.9,1015.422222222222,63
ハワイ,2024,7,5,2.3999999999999773,1015.9,1013.5,1014.85,64
ハワイ,2024,7,6,3.899999999999977,1017.4,1013.5,1015.4406250000002,64
ハワイ,2024,7,7,4.0,1018.2,1014.2,1016.6359374999996,64
ハワイ,2024,7,8,2.800000000000068,1018.2,1015.4,1016.8078125,64
ハワイ,2024,7,9,2.199999999999932,1017.4,1015.2,1016.3359375,64
ハワイ,2024,7,10,2.6000000000000227,1017.2,1014.6,1015.8968749999998,64
ハワイ,2024,8,1,3.3999999999999773,1018.5,1015.1,1016.673015873016,63
ハワイ,2024,8,2,4.600000000000023,1020.0,1015.4,1017.6354838709678,62
ハワイ,2024,8,3,4.100000000000023,1020.0,1015.9,1018.190476190476,63
ハワイ,2024,8,4,3.7999999999999545,1019.8,1016.0,1017.7968749999998,64
ハワイ,2024,8,6,3.5,1019.1,1015.6,1017.4890625,64
ハワイ,2024,8,7,3.899999999999977,1019.1,1015.2,1017.3015624999996,64
ハワイ,2024,8,8,4.199999999999932,1018.3,1014.1,1015.896875,64
ハワイ,2024,8,9,3.099999999999909,1016.8,1013.7,1015.1406249999995,64
ハワイ,2024,8,10,4.899999999999977,1018.6,1013.7,1016.2619047619044,63
ハワイ,2024,9,1,3.3999999999999773,1018.9,1015.5,1017.4968750000004,64
ハワイ,2024,9,2,3.6000000000000227,1018.9,1015.3,1017.146875,64
ハワイ,2024,9,3,3.7999999999999545,1017.9,1014.1,1016.228125,64
ハワイ,2024,9,4,3.7000000000000455,1017.2,1013.5,1015.4546875,64
ハワイ,2024,9,5,4.5,1018.0,1013.5,1015.7933333333336,60
ハワイ,2024,9,6,4.5,1018.0,1013.5,1016.0716666666664,60
ハワイ,2024,9,7,5.800000000000068,1017.7,1011.9,1014.7984375,64
ハワイ,2024,9,8,4.600000000000023,1015.7,1011.1,1013.0875000000004,64
ハワイ,2024,9,9,3.1000000000000227,1013.6,1010.5,1012.1906249999998,64
ハワイ,2024,9,10,3.0,1013.4,1010.4,1012.0796875,64
ハワイ,2024,10,1,4.099999999999909,1017.8,1013.7,1015.821875,64
ハワイ,2024,10,2,3.699999999999932,1017.8,1014.1,1015.7593749999996,64
ハワイ,2024,10,3,3.300000000000068,1017.1,1013.8,1015.51875,64
ハワイ,2024,10,4,3.3999999999999773,1017.1,1013.7,1015.4687499999995,64
